Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
4161,22,48,89,36,1.4,1
4162,20,57,58,38,4.7,1
4163,19,36,47,69,6.0,1
4164,19,69,98,44,5.4,1
4165,17,38,44,92,3.4,1
4166,24,37,62,45,7.1,0
4167,23,92,40,78,7.4,1
4168,17,72,60,61,7.5,1
4169,19,93,58,67,3.3,1
4170,21,63,49,91,3.0,1
4171,19,91,90,65,4.5,1
4172,25,63,39,85,0.0,1
4173,22,55,79,76,2.1,1
4174,18,63,63,51,5.6,1
4175,24,98,58,46,5.6,1
4176,19,50,84,63,7.2,1
4177,22,73,89,42,5.2,1
4178,19,88,92,85,6.6,1
4179,22,93,56,73,6.6,1
4180,22,97,68,82,7.8,1
4181,17,35,99,90,3.6,1
4182,21,88,98,81,6.5,1
4183,23,37,56,40,6.8,0
4184,25,48,56,40,0.1,0
4185,19,44,82,73,1.5,1
4186,20,70,68,39,5.0,1
4187,20,55,79,59,1.4,1
4188,20,35,56,66,1.7,1
4189,22,54,82,77,0.5,1
4190,22,42,49,63,6.8,1
4191,22,39,63,86,2.3,1
4192,25,71,61,59,6.5,1
4193,20,55,72,66,1.5,1
4194,23,89,51,35,7.4,1
4195,25,64,50,51,0.2,1
4196,21,46,55,42,6.0,0
4197,24,85,75,52,6.2,1
4198,17,66,98,86,0.9,1
4199,20,93,74,82,0.6,1
4200,21,36,84,58,1.3,1
4201,21,61,92,78,5.1,1
4202,18,58,85,92,4.7,1
4203,18,47,96,82,5.6,1
4204,20,51,89,70,5.8,1
4205,24,100,86,67,2.5,1
4206,23,53,38,89,0.8,1
4207,18,64,38,35,3.6,0
4208,19,69,75,52,5.3,1
4209,21,56,48,43,0.5,0
4210,22,77,80,36,5.5,1
4211,22,61,52,47,0.8,1
4212,18,41,91,97,2.4,1
4213,24,68,94,51,5.1,1
4214,22,67,51,54,5.5,1
4215,18,65,67,76,4.0,1
4216,25,58,35,73,6.3,1
4217,25,40,90,98,3.9,1
4218,23,60,61,65,6.6,1
4219,19,90,80,47,4.7,1
4220,22,42,56,78,7.0,1
4221,24,72,90,70,5.7,1
4222,17,77,99,80,7.1,1
4223,25,56,76,90,4.2,1
4224,24,57,37,100,1.1,1
4225,21,51,56,81,3.2,1
4226,21,75,82,45,7.4,1
4227,23,55,57,58,1.4,1
4228,22,48,58,80,0.1,1
4229,23,73,92,57,1.3,1
4230,25,67,58,36,3.3,1
4231,18,56,55,66,6.8,1
4232,21,57,36,36,0.7,0
4233,23,91,40,52,3.2,1
4234,23,68,78,41,3.2,1
4235,22,58,43,96,3.4,1
4236,21,37,64,44,5.2,0
4237,17,45,63,66,5.9,1
4238,22,57,52,55,6.1,1
4239,21,46,46,63,6.7,1
4240,23,40,88,37,6.8,1
4241,25,97,39,76,1.1,1
4242,23,49,88,42,2.2,1
4243,24,51,85,71,7.8,1
4244,20,80,36,36,5.7,1
4245,22,57,60,69,1.8,1
4246,23,89,53,63,0.7,1
4247,18,60,87,49,1.6,1
4248,17,68,71,46,5.1,1
4249,23,60,47,84,2.4,1
4250,22,71,49,60,2.2,1
4251,24,95,84,81,1.4,1
4252,24,39,89,61,7.6,1
4253,21,58,40,70,4.8,1
4254,23,95,76,78,6.5,1
4255,18,91,37,46,4.1,1
4256,24,59,57,73,5.0,1
4257,19,56,71,63,0.3,1
4258,24,69,44,98,2.5,1
4259,19,79,89,77,1.8,1
4260,20,84,67,92,4.0,1
4261,17,72,82,63,1.3,1
4262,23,52,88,40,6.7,1
4263,21,57,60,90,5.5,1
4264,21,36,35,78,0.5,0
4265,20,78,75,96,4.0,1
4266,21,85,70,65,1.4,1
4267,22,37,39,63,6.2,0
4268,24,68,89,41,4.3,1
4269,21,87,47,72,3.9,1
4270,20,68,70,62,3.6,1
4271,24,83,45,92,0.4,1
4272,22,67,88,94,7.0,1
4273,19,84,64,86,5.4,1
4274,25,43,82,73,7.4,1
4275,18,39,42,54,4.2,0
4276,24,56,49,36,3.8,0
4277,25,40,93,84,2.5,1
4278,17,65,81,87,2.3,1
4279,23,39,64,66,0.3,1
4280,24,89,100,66,2.1,1
4281,20,96,91,62,0.2,1
4282,17,95,50,52,6.5,1
4283,19,88,87,95,5.9,1
4284,21,37,100,92,6.2,1
4285,25,90,77,62,5.2,1
4286,25,40,84,95,6.1,1
4287,20,61,73,56,4.6,1
4288,25,99,96,86,5.5,1
4289,17,75,76,37,5.9,1
4290,21,52,50,93,4.6,1
4291,17,89,44,86,2.1,1
4292,24,85,61,58,0.2,1
4293,17,86,55,36,6.1,1
4294,24,57,100,45,1.5,1
4295,25,97,50,54,7.4,1
4296,23,61,64,94,5.6,1
4297,18,35,89,74,3.7,1
4298,21,72,55,38,1.4,1
4299,20,65,46,65,5.7,1
4300,22,37,49,71,2.4,1
4301,22,88,92,38,6.2,1
4302,23,43,78,91,4.8,1
4303,20,68,55,69,0.0,1
4304,20,100,70,66,4.5,1
4305,17,44,94,49,5.6,1
4306,23,35,84,83,3.8,1
4307,21,49,78,41,5.3,1
4308,18,67,53,100,3.0,1
4309,18,60,92,40,2.6,1
4310,18,54,87,73,3.8,1
4311,17,41,61,38,3.6,0
4312,25,39,43,93,5.0,1
4313,19,56,88,57,3.2,1
4314,21,76,38,37,6.7,1
4315,24,99,78,58,1.2,1
4316,24,46,44,88,5.1,1
4317,25,49,84,49,0.0,1
4318,19,86,85,51,6.4,1
4319,17,52,37,65,4.5,1
4320,18,57,88,59,3.7,1
4321,21,62,76,83,2.2,1
4322,19,77,97,35,5.1,1
4323,18,72,53,73,1.4,1
4324,19,82,62,87,5.3,1
4325,17,54,63,93,4.7,1
4326,22,58,69,92,2.0,1
4327,23,42,66,83,6.6,1
4328,24,72,66,83,0.0,1
4329,22,74,40,80,1.1,1
4330,22,89,67,99,1.8,1
4331,18,91,82,70,5.6,1
4332,17,86,69,100,7.8,1
4333,25,80,92,98,1.2,1
4334,20,70,86,87,4.1,1
4335,19,51,64,89,8.0,1
4336,17,94,87,71,3.0,1
4337,18,74,97,57,1.0,1
4338,19,67,58,84,6.0,1
4339,19,87,51,36,1.3,1
4340,23,44,93,87,3.3,1
4341,19,79,83,54,1.5,1
4342,25,76,96,86,2.0,1
4343,25,98,92,58,4.1,1
4344,22,90,36,73,7.3,1
4345,18,57,41,67,2.0,1
4346,20,60,59,45,0.8,1
4347,19,86,36,38,7.9,1
4348,17,72,73,41,7.2,1
4349,24,53,43,74,7.4,1
4350,20,71,44,62,6.8,1
4351,21,61,98,76,0.9,1
4352,19,95,51,39,7.2,1
4353,25,76,84,73,3.5,1
4354,19,52,72,36,5.9,1
4355,22,54,42,58,5.0,1
4356,20,64,38,97,2.7,1
4357,23,48,68,86,3.4,1
4358,19,39,82,86,7.3,1
4359,25,35,45,95,1.1,1
4360,22,35,92,87,2.0,1
4361,23,90,77,96,0.8,1
4362,19,72,35,74,6.1,1
4363,20,74,97,67,6.4,1
4364,18,75,63,44,5.7,1
4365,20,75,86,47,3.9,1
4366,17,97,98,60,0.4,1
4367,19,79,42,63,0.6,1
4368,23,57,40,53,0.7,1
4369,22,44,60,96,6.7,1
4370,20,40,59,73,1.7,1
4371,19,74,70,92,6.5,1
4372,21,35,69,98,4.4,1
4373,23,88,51,63,0.2,1
4374,22,35,95,87,7.9,1
4375,22,44,95,39,0.6,1
4376,25,80,46,96,6.8,1
4377,20,56,79,45,7.7,1
4378,21,59,67,39,2.8,1
4379,18,80,100,35,4.5,1
4380,22,45,47,76,2.8,1
4381,24,85,81,66,2.1,1
4382,18,41,97,95,7.4,1
4383,17,36,66,36,0.4,0
4384,21,74,50,70,2.6,1
4385,17,66,54,57,8.0,1
4386,18,38,61,83,6.4,1
4387,23,40,65,100,6.2,1
4388,22,86,70,37,7.3,1
4389,24,36,54,85,4.3,1
4390,22,78,46,83,1.3,1
4391,21,61,61,65,5.5,1
4392,22,51,60,42,5.8,1
4393,20,94,73,68,4.8,1
4394,17,99,41,90,4.0,1
4395,24,96,40,56,0.3,1
4396,17,50,46,71,7.8,1
4397,20,60,53,84,0.6,1
4398,23,77,70,78,0.8,1
4399,25,55,86,65,0.4,1
4400,19,49,86,39,5.3,1
4401,21,55,53,37,8.0,0
4402,22,95,35,95,1.8,1
4403,24,81,70,72,7.6,1
4404,24,42,52,60,5.8,1
4405,18,43,72,84,3.6,1
4406,18,78,66,69,6.6,1
4407,23,97,84,87,7.0,1
4408,19,58,66,76,7.0,1
4409,23,81,64,36,7.4,1
4410,19,44,73,37,6.0,1
4411,19,92,35,62,3.0,1
4412,23,41,77,41,4.1,1
4413,23,85,85,65,1.9,1
4414,23,82,40,51,6.6,1
4415,25,46,89,69,7.1,1
4416,17,50,36,62,5.0,0
4417,17,56,42,65,4.7,1
4418,17,52,37,68,1.1,1
4419,22,60,93,82,1.3,1
4420,24,81,64,49,5.6,1
4421,19,40,41,90,7.8,1
4422,17,94,79,98,1.1,1
4423,21,67,69,52,5.3,1
4424,17,71,71,77,2.6,1
4425,20,50,37,50,4.1,0
4426,25,79,79,62,4.8,1
4427,21,71,77,85,7.1,1
4428,23,56,82,54,1.3,1
4429,18,98,41,75,3.9,1
4430,23,65,87,48,3.0,1
4431,23,74,89,38,6.7,1
4432,24,92,54,88,0.1,1
4433,23,60,80,43,0.1,1
4434,22,38,44,82,4.0,1
4435,20,43,91,64,5.4,1
4436,18,47,75,89,3.4,1
4437,17,91,42,82,2.8,1
4438,19,73,44,61,1.4,1
4439,20,74,91,68,4.7,1
4440,17,68,81,62,5.7,1
4441,18,75,94,41,5.4,1
4442,22,50,45,85,5.8,1
4443,23,73,86,62,7.7,1
4444,23,50,65,59,2.6,1
4445,22,98,68,93,5.7,1
4446,23,35,82,94,4.4,1
4447,17,66,96,95,6.2,1
4448,18,66,35,47,4.3,0
4449,19,81,90,97,1.3,1
4450,20,53,96,62,1.7,1
4451,19,86,72,68,1.7,1
4452,17,52,76,65,1.5,1
4453,19,93,83,58,6.5,1
4454,21,95,65,55,1.3,1
4455,20,78,53,40,5.8,1
4456,19,58,37,47,1.9,0
4457,21,35,43,89,5.5,1
4458,20,57,70,72,1.8,1
4459,19,73,98,44,1.7,1
4460,25,36,96,77,1.2,1
4461,22,77,69,78,6.9,1
4462,19,42,91,76,7.2,1
4463,23,43,60,63,4.5,1
4464,18,85,71,66,0.2,1
4465,20,58,90,54,5.4,1
4466,19,94,94,62,3.9,1
4467,20,88,99,39,7.5,1
4468,23,73,96,38,3.2,1
4469,24,81,41,65,0.0,1
4470,23,77,75,56,6.4,1
4471,25,52,71,45,6.4,1
4472,17,73,41,51,5.1,1
4473,24,90,95,81,2.2,1
4474,25,93,88,52,1.3,1
4475,22,35,90,55,4.6,1
4476,17,66,86,59,6.7,1
4477,25,80,86,68,5.3,1
4478,23,71,92,69,5.8,1
4479,22,61,48,62,4.8,1
4480,24,70,44,67,6.0,1
4481,25,75,75,36,3.4,1
4482,21,61,53,88,4.8,1
4483,23,51,51,63,2.4,1
4484,21,47,51,47,7.1,0
4485,19,44,48,77,5.7,1
4486,21,78,64,67,4.5,1
4487,17,44,58,92,0.0,1
4488,23,55,52,59,5.9,1
4489,25,73,98,73,5.6,1
4490,19,55,78,85,6.6,1
4491,24,97,43,100,6.0,1
4492,25,51,61,92,4.2,1
4493,25,96,42,77,5.1,1
4494,25,72,43,84,7.8,1
4495,25,44,60,67,0.4,1
4496,22,94,69,85,3.2,1
4497,17,76,100,89,6.0,1
4498,24,84,59,65,5.0,1
4499,17,91,54,60,6.9,1
4500,23,41,42,53,6.4,0
4501,23,86,51,35,0.7,1
4502,18,80,75,92,3.3,1
4503,25,70,77,98,3.3,1
4504,25,76,76,80,7.6,1
4505,24,57,67,95,2.8,1
4506,23,35,41,84,2.2,1
4507,25,88,51,72,3.6,1
4508,17,88,83,80,2.9,1
4509,21,54,57,67,2.6,1
4510,21,100,95,72,2.1,1
4511,17,60,60,87,1.1,1
4512,25,37,100,64,8.0,1
4513,22,40,43,92,6.6,1
4514,17,87,59,40,7.7,1
4515,21,69,54,62,6.5,1
4516,25,42,57,40,5.1,0
4517,22,63,38,70,5.9,1
4518,18,36,90,43,1.7,1
4519,24,97,52,69,4.8,1
4520,22,69,49,61,7.9,1
4521,22,69,36,73,3.1,1
4522,22,94,61,80,7.3,1
4523,23,97,73,100,6.0,1
4524,17,98,63,67,4.6,1
4525,17,40,52,90,7.1,1
4526,17,67,69,53,1.3,1
4527,17,46,80,52,6.4,1
4528,22,37,94,59,4.2,1
4529,21,64,47,91,1.2,1
4530,24,90,93,81,3.8,1
4531,22,49,74,43,7.6,1
4532,25,69,55,60,7.2,1
4533,17,51,75,85,4.0,1
4534,25,70,48,88,6.4,1
4535,19,63,56,89,2.0,1
4536,17,81,83,70,5.9,1
4537,19,96,72,61,3.7,1
4538,18,91,59,35,6.8,1
4539,23,62,46,82,3.2,1
4540,18,46,94,99,7.9,1
4541,19,53,83,81,2.4,1
4542,22,88,37,88,4.5,1
4543,19,93,53,63,1.9,1
4544,24,99,38,54,1.0,1
4545,19,42,39,89,1.8,1
4546,22,92,42,70,6.6,1
4547,24,76,68,44,7.9,1
4548,24,75,75,60,3.4,1
4549,25,40,92,61,0.6,1
4550,24,80,43,76,4.1,1
4551,24,73,82,100,4.8,1
4552,23,61,99,68,1.3,1
4553,25,87,61,37,4.1,1
4554,19,96,86,45,7.7,1
4555,19,86,48,58,1.9,1
4556,18,38,77,46,7.5,1
4557,25,47,54,84,7.0,1
4558,18,52,38,97,4.1,1
4559,17,84,39,50,7.3,1
4560,17,51,63,96,3.6,1
4561,19,53,84,64,4.7,1
4562,20,100,90,73,2.2,1
4563,24,66,75,40,7.4,1
4564,23,93,100,87,3.9,1
4565,25,63,59,78,6.3,1
4566,22,36,97,91,5.5,1
4567,20,56,62,47,5.9,1
4568,22,40,75,91,2.6,1
4569,17,46,96,63,2.9,1
4570,25,70,68,40,2.2,1
4571,21,100,61,48,2.9,1
4572,18,74,96,41,2.5,1
4573,18,64,76,41,6.0,1
4574,20,91,49,76,3.2,1
4575,23,44,39,91,6.6,1
4576,24,41,53,64,4.9,1
4577,21,69,80,89,6.4,1
4578,25,87,95,72,2.3,1
4579,17,64,89,89,7.3,1
4580,21,43,90,62,6.5,1
4581,19,96,62,98,4.9,1
4582,25,50,80,98,5.3,1
4583,22,55,53,91,3.6,1
4584,20,85,61,39,0.8,1
4585,19,46,77,82,4.5,1
4586,21,64,64,57,5.1,1
4587,21,82,43,79,0.7,1
4588,21,90,84,38,4.3,1
4589,24,73,72,84,7.3,1
4590,24,84,57,50,5.7,1
4591,22,80,71,45,5.9,1
4592,24,49,89,43,2.1,1
4593,24,36,55,56,0.0,0
4594,18,47,86,44,4.1,1
4595,21,47,64,73,7.1,1
4596,21,84,42,67,5.3,1
4597,25,97,92,71,1.6,1
4598,17,51,51,86,5.9,1
4599,21,65,60,38,5.3,1
4600,19,79,38,84,3.4,1
4601,19,59,88,83,0.9,1
4602,24,83,88,87,3.7,1
4603,23,35,52,75,7.6,1
4604,23,70,57,39,7.3,1
4605,19,51,52,63,6.3,1
4606,21,40,44,61,4.9,0
4607,24,63,88,97,7.8,1
4608,22,37,47,95,4.9,1
4609,24,76,54,73,4.9,1
4610,21,50,70,72,6.5,1
4611,17,62,66,79,4.9,1
4612,18,85,81,90,3.7,1
4613,21,83,41,49,1.1,1
4614,25,97,51,83,3.1,1
4615,20,80,83,77,0.5,1
4616,22,55,58,97,4.7,1
4617,24,68,46,73,3.0,1
4618,17,76,35,57,0.2,1
4619,22,61,69,71,2.7,1
4620,21,86,96,53,7.0,1
4621,19,64,35,73,4.3,1
4622,24,64,43,67,6.0,1
4623,22,45,82,96,2.2,1
4624,21,60,54,80,4.6,1
4625,18,93,94,75,0.9,1
4626,20,36,72,36,0.5,0
4627,22,91,98,90,2.3,1
4628,23,59,41,82,0.8,1
4629,25,47,96,66,0.4,1
4630,18,45,76,46,2.5,1
4631,18,90,96,87,2.0,1
4632,19,36,97,44,5.1,1
4633,25,40,86,75,3.6,1
4634,23,77,93,41,2.4,1
4635,23,35,53,89,5.1,1
4636,20,44,82,68,2.0,1
4637,19,60,36,86,5.7,1
4638,17,59,41,58,0.4,1
4639,25,77,77,37,3.5,1
4640,22,52,56,71,7.3,1
4641,18,54,38,86,0.8,1
4642,23,48,75,44,3.8,1
4643,21,53,37,47,2.6,0
4644,23,66,61,53,3.4,1
4645,19,52,70,39,1.1,1
4646,17,64,51,58,7.9,1
4647,19,83,52,38,0.4,1
4648,18,40,44,49,7.7,0
4649,20,74,61,63,2.0,1
4650,18,57,81,58,1.5,1
4651,25,49,62,55,3.0,1
4652,20,67,77,87,5.9,1
4653,21,62,73,58,2.7,1
4654,25,73,91,89,3.2,1
4655,17,100,90,89,1.4,1
4656,20,41,80,66,2.1,1
4657,23,95,66,70,6.0,1
4658,25,81,57,95,5.1,1
4659,20,46,77,57,2.8,1
4660,23,86,82,77,7.9,1
4661,18,84,55,82,2.1,1
4662,20,100,42,88,7.0,1
4663,23,69,95,82,2.4,1
4664,20,82,55,71,2.0,1
4665,24,69,85,90,6.2,1
4666,22,78,61,87,5.3,1
4667,19,78,66,54,6.1,1
4668,21,84,98,54,1.6,1
4669,21,95,45,55,0.8,1
4670,24,88,60,63,6.9,1
4671,22,71,87,77,2.2,1
4672,25,66,38,87,6.0,1
4673,18,53,72,95,3.1,1
4674,20,44,88,47,4.9,1
4675,22,99,45,47,6.9,1
4676,23,100,60,94,7.2,1
4677,18,37,98,61,0.2,1
4678,24,42,95,56,1.0,1
4679,17,70,89,96,7.5,1
4680,25,37,52,84,7.2,1
4681,21,50,51,50,4.6,1
4682,21,60,73,91,3.2,1
4683,23,70,53,56,1.5,1
4684,23,72,79,86,6.7,1
4685,20,59,48,93,7.3,1
4686,19,73,36,62,6.0,1
4687,23,68,99,45,6.6,1
4688,18,87,84,72,1.5,1
4689,24,87,92,38,0.7,1
4690,23,63,62,77,5.5,1
4691,20,39,48,84,4.8,1
4692,18,38,49,86,1.4,1
4693,20,69,39,45,4.5,1
4694,20,69,69,62,1.8,1
4695,24,88,96,61,7.3,1
4696,21,47,71,40,4.3,1
4697,25,68,46,42,6.4,1
4698,18,98,62,39,6.9,1
4699,18,46,48,86,8.0,1
4700,17,45,38,41,7.8,0
4701,21,55,39,54,5.2,0
4702,25,88,88,50,4.5,1
4703,23,39,44,40,7.3,0
4704,20,50,60,68,2.3,1
4705,25,77,73,68,7.2,1
4706,19,61,75,60,8.0,1
4707,18,96,47,97,3.4,1
4708,18,83,42,45,1.6,1
4709,22,47,46,98,6.3,1
4710,18,52,47,74,1.6,1
4711,17,73,94,35,8.0,1
4712,19,46,72,46,7.8,1
4713,18,93,73,75,1.1,1
4714,19,44,62,90,7.3,1
4715,24,82,97,83,6.8,1
4716,21,59,44,65,6.9,1
4717,25,45,39,98,6.3,1
4718,21,49,83,50,4.9,1
4719,21,54,50,79,1.4,1
4720,21,44,65,45,7.0,1
4721,22,41,87,90,1.7,1
4722,19,87,67,79,3.1,1
4723,22,76,57,98,1.3,1
4724,21,35,52,81,7.1,1
4725,21,43,94,70,3.9,1
4726,25,80,89,84,4.2,1
4727,21,63,42,38,4.1,0
4728,22,78,90,92,0.8,1
4729,22,86,61,81,7.5,1
4730,22,72,53,58,6.2,1
4731,24,46,93,54,5.1,1
4732,23,81,86,81,3.2,1
4733,17,36,95,37,2.1,1
4734,17,70,49,63,0.7,1
4735,17,83,100,88,7.9,1
4736,19,100,91,48,2.1,1
4737,17,87,87,42,0.0,1
4738,21,47,97,52,7.9,1
4739,25,95,87,56,1.1,1
4740,20,49,50,79,4.0,1
4741,19,53,53,58,1.1,1
4742,19,71,36,70,4.4,1
4743,24,54,59,80,2.6,1
4744,21,69,46,39,0.3,1
4745,25,49,64,82,2.1,1
4746,18,66,79,38,5.6,1
4747,22,91,53,56,1.6,1
4748,25,35,90,72,4.7,1
4749,18,81,97,40,5.1,1
4750,24,38,51,37,4.2,0
4751,18,73,48,71,0.2,1
4752,22,44,77,51,1.9,1
4753,25,47,68,71,6.1,1
4754,24,93,71,51,4.4,1
4755,25,45,100,63,0.3,1
4756,17,79,98,38,3.1,1
4757,20,49,53,47,3.7,0
4758,20,91,67,65,6.6,1
4759,23,36,75,77,4.8,1
4760,25,79,98,82,2.6,1
4761,21,37,70,58,5.6,1
4762,17,90,41,73,6.7,1
4763,22,89,36,83,7.2,1
4764,18,84,77,88,5.8,1
4765,24,92,69,82,1.9,1
4766,24,45,86,75,7.1,1
4767,19,46,63,88,3.6,1
4768,25,42,52,80,0.6,1
4769,20,100,70,59,5.1,1
4770,24,55,85,72,5.8,1
4771,21,98,58,76,2.4,1
4772,17,58,65,53,4.3,1
4773,21,73,100,35,1.4,1
4774,17,93,51,74,2.2,1
4775,18,78,66,85,5.8,1
4776,18,78,75,93,2.6,1
4777,21,38,84,57,6.8,1
4778,24,83,36,55,4.5,1
4779,21,92,42,65,1.3,1
4780,20,53,78,72,1.8,1
4781,22,63,45,76,1.5,1
4782,25,52,84,63,7.4,1
4783,17,52,90,85,2.2,1
4784,19,46,91,55,7.2,1
4785,18,55,52,51,3.9,1
4786,17,87,94,57,2.4,1
4787,18,65,57,86,2.9,1
4788,23,95,35,85,4.8,1
4789,20,80,39,62,7.9,1
4790,18,55,99,40,6.7,1
4791,21,80,35,58,4.3,1
4792,19,47,41,48,0.4,0
4793,20,62,82,63,5.1,1
4794,24,45,42,35,4.8,0
4795,17,58,78,90,5.2,1
4796,18,58,78,83,3.0,1
4797,21,43,100,82,5.6,1
4798,22,74,35,92,7.8,1
4799,19,71,79,62,1.8,1
4800,19,45,84,94,5.9,1
4801,24,44,71,77,7.3,1
4802,23,71,66,91,2.3,1
4803,17,50,72,80,6.3,1
4804,20,48,45,92,5.4,1
4805,24,88,89,78,3.4,1
4806,17,95,88,43,2.8,1
4807,19,55,46,76,0.2,1
4808,24,87,44,42,4.4,1
4809,19,43,49,85,1.1,1
4810,24,91,38,84,5.0,1
4811,24,61,77,66,5.1,1
4812,19,97,50,80,1.2,1
4813,19,52,83,71,0.6,1
4814,25,63,98,45,2.9,1
4815,18,54,74,59,2.3,1
4816,17,66,93,78,0.3,1
4817,20,54,66,44,4.6,1
4818,20,90,79,99,1.1,1
4819,23,61,51,96,3.0,1
4820,25,48,97,60,5.7,1
4821,24,44,78,61,3.3,1
4822,25,47,47,70,1.1,1
4823,17,80,55,89,6.5,1
4824,23,90,91,63,2.3,1
4825,22,53,97,58,0.5,1
4826,21,79,63,66,2.5,1
4827,24,81,85,75,7.6,1
4828,23,87,68,91,4.9,1
4829,25,89,55,56,2.3,1
4830,21,71,82,50,6.5,1
4831,17,52,75,35,2.5,1
4832,23,88,76,84,4.6,1
4833,25,49,53,41,7.4,0
4834,23,92,88,98,6.1,1
4835,19,64,75,37,4.8,1
4836,24,62,67,69,4.7,1
4837,19,49,73,90,0.6,1
4838,22,58,53,60,7.2,1
4839,21,94,35,71,7.1,1
4840,22,94,52,82,7.8,1
4841,18,72,41,93,6.9,1
4842,17,52,46,72,1.6,1
4843,24,53,66,59,4.4,1
4844,24,54,42,69,5.2,1
4845,22,85,97,86,0.5,1
4846,24,60,87,63,0.1,1
4847,19,89,60,35,6.8,1
4848,18,52,54,38,0.5,0
4849,17,72,99,69,7.1,1
4850,19,67,61,61,3.1,1
4851,20,92,83,37,3.4,1
4852,25,86,98,45,1.3,1
4853,20,77,67,71,3.0,1
4854,23,52,38,82,7.0,1
4855,23,41,49,59,2.2,0
4856,19,82,46,62,2.1,1
4857,22,35,44,48,0.4,0
4858,22,49,95,79,2.3,1
4859,25,42,41,62,5.7,0
4860,25,39,71,67,5.9,1
4861,18,42,69,65,0.5,1
4862,18,84,100,78,2.8,1
4863,18,77,59,48,5.5,1
4864,21,62,96,74,4.1,1
4865,24,99,41,60,2.6,1
4866,17,36,48,86,5.0,1
4867,25,83,71,92,7.5,1
4868,18,92,68,39,3.9,1
4869,18,39,54,94,7.7,1
4870,18,61,96,48,3.2,1
4871,23,81,84,89,0.7,1
4872,25,49,45,95,7.8,1
4873,23,60,60,55,3.5,1
4874,23,40,76,38,0.5,1
4875,22,61,82,59,7.8,1
4876,21,43,79,89,2.9,1
4877,22,54,82,66,3.5,1
4878,22,66,100,55,7.6,1
4879,21,86,53,47,1.3,1
4880,24,96,77,40,7.2,1
4881,18,69,89,89,5.5,1
4882,25,61,35,60,3.9,1
4883,17,100,78,61,1.2,1
4884,19,94,57,96,7.2,1
4885,23,63,67,75,3.4,1
4886,18,42,56,75,5.1,1
4887,19,82,73,89,7.0,1
4888,18,35,94,59,7.7,1
4889,17,95,51,36,4.3,1
4890,24,63,56,96,6.1,1
4891,24,49,50,99,3.8,1
4892,21,51,96,99,1.1,1
4893,23,42,36,91,1.6,1
4894,18,41,53,70,1.2,1
4895,19,72,97,62,1.5,1
4896,17,96,92,95,2.8,1
4897,18,89,50,95,6.1,1
4898,18,90,79,86,3.0,1
4899,23,87,72,40,6.2,1
4900,23,65,59,71,4.2,1
4901,21,81,54,55,0.1,1
4902,21,83,81,60,7.6,1
4903,24,58,51,46,5.0,1
4904,18,66,36,93,6.1,1
4905,17,71,96,66,2.9,1
4906,23,49,77,98,0.4,1
4907,18,77,39,47,0.7,1
4908,17,54,88,36,0.6,1
4909,17,52,86,79,4.0,1
4910,25,61,68,94,4.6,1
4911,22,61,63,75,4.8,1
4912,21,61,80,97,4.1,1
4913,18,48,71,86,4.8,1
4914,24,67,84,66,4.6,1
4915,25,84,71,65,7.4,1
4916,19,61,46,98,0.2,1
4917,19,87,89,81,6.5,1
4918,19,53,74,85,6.2,1
4919,25,56,98,51,2.7,1
4920,21,39,53,37,0.0,0
4921,25,41,46,73,3.1,1
4922,23,75,46,38,6.3,1
4923,25,70,61,53,6.1,1
4924,24,86,60,42,7.0,1
4925,20,75,88,62,7.9,1
4926,23,60,36,46,4.8,0
4927,17,39,41,65,0.5,0
4928,18,49,35,74,4.4,1
4929,25,57,64,77,7.7,1
4930,21,58,41,64,0.5,1
4931,17,63,91,88,7.4,1
4932,23,88,85,56,0.7,1
4933,25,38,100,45,7.3,1
4934,19,89,43,79,7.9,1
4935,21,67,93,35,6.2,1
4936,22,63,44,46,7.3,1
4937,17,62,66,36,7.8,1
4938,23,60,92,99,4.0,1
4939,21,47,50,74,7.8,1
4940,19,64,95,87,5.3,1
4941,22,48,86,97,5.2,1
4942,23,47,100,98,3.8,1
4943,24,51,62,87,3.2,1
4944,20,80,38,46,3.5,1
4945,23,55,93,86,7.0,1
4946,19,58,89,90,4.7,1
4947,23,100,36,59,3.6,1
4948,24,45,85,76,5.1,1
4949,19,35,94,72,1.5,1
4950,20,48,52,76,6.5,1
4951,22,96,94,54,5.0,1
4952,23,98,83,72,2.6,1
4953,17,59,82,38,4.4,1
4954,22,44,72,50,0.2,1
4955,24,84,77,96,0.9,1
4956,25,43,52,80,4.7,1
4957,23,46,91,45,2.8,1
4958,18,74,89,40,6.7,1
4959,17,81,40,35,7.0,1
4960,19,58,92,97,2.1,1
4961,22,41,64,37,5.1,0
4962,19,37,50,48,4.7,0
4963,19,36,43,99,2.7,1
4964,23,39,98,70,6.7,1
4965,19,37,86,79,4.6,1
4966,19,55,64,59,8.0,1
4967,23,50,37,84,4.8,1
4968,19,36,98,60,7.1,1
4969,17,68,57,84,7.5,1
4970,23,92,81,65,1.1,1
4971,24,71,38,76,7.6,1
4972,24,46,70,74,7.1,1
4973,23,82,87,98,7.6,1
4974,21,83,98,61,0.4,1
4975,22,67,82,63,5.2,1
4976,21,43,70,83,2.6,1
4977,23,88,80,100,7.2,1
4978,20,69,99,60,5.3,1
4979,21,64,80,89,4.5,1
4980,19,98,62,90,6.8,1
4981,23,75,65,54,6.6,1
